FirstFlrSFLog,SecondFlrSF,ThreeSsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivAreaLog,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotAreaLog,LotConfig,LotFrontageLog,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePriceLog,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
6.601230118728877,660,0,None,3,1Fam,Gd,No,593,0,BLQ,Unf,0,1,TA,130,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,TA,1,CBlock,1,Typ,497,2,TA,Unf,TA,Attchd,1972,7.241366283322318,1,GasA,TA,2Story,1277,1,TA,Lvl,Gtl,9.467846701917901,CulDSac,3.9318256327243257,IR1,0,60,RL,0,None,None,0,12,NWAmes,116,6,6,Y,0,None,CompShg,Gable,Normal,11.995357787034976,WD,0,Pave,6,723,AllPub,294,1972,1972,2009
7.45298232946546,0,0,None,3,1Fam,TA,Av,528,0,ALQ,Unf,1,0,Gd,1152,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,1,CBlock,1,Typ,480,2,TA,RFn,TA,Attchd,1967,7.45298232946546,1,GasA,Fa,SLvl,1278,1,TA,Lvl,Gtl,9.790990521308983,CulDSac,3.9318256327243257,IR1,0,80,RL,359,BrkFace,None,0,6,NWAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,12.19552218463499,WD,0,Pave,7,1680,AllPub,0,1967,1976,2009
7.029087564149662,903,0,None,3,1Fam,TA,No,804,0,GLQ,Unf,1,0,Gd,324,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,577,2,TA,RFn,TA,Attchd,2002,7.616775808698373,1,GasA,Ex,2Story,1279,1,Gd,Lvl,Gtl,9.156306483483696,Inside,4.330733340286331,Reg,0,60,RL,0,None,None,0,3,CollgCr,211,5,8,Y,0,None,CompShg,Gable,Normal,12.37581963951765,WD,0,Pave,7,1128,AllPub,0,2002,2002,2008
6.54965074223381,430,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,698,Y,Norm,Norm,FuseA,164,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,528,2,TA,RFn,TA,Detchd,1980,7.029087564149662,0,GasA,TA,1_5Fin,1280,1,TA,Lvl,Gtl,8.922791623969637,Inside,4.110873864173311,Reg,0,50,all,0,None,None,0,4,IDOTRR,0,4,4,Y,0,None,CompShg,Gable,Abnorml,11.133142723386813,COD,0,Pave,6,698,AllPub,30,1920,1950,2010
7.3613754289773485,0,0,None,3,1Fam,TA,No,788,0,GLQ,Unf,1,0,Gd,785,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,544,2,TA,RFn,TA,Attchd,2002,7.3613754289773485,0,GasA,Ex,1Story,1281,1,Gd,Lvl,Gtl,9.191055610564316,Inside,4.219507705176107,IR1,0,20,RL,110,BrkFace,None,0,3,CollgCr,72,5,7,Y,0,None,CompShg,Gable,Normal,12.33270970174018,WD,0,Pave,6,1573,AllPub,0,2002,2002,2009
7.200424892944957,0,0,None,2,1Fam,TA,No,1053,0,ALQ,Unf,1,0,Gd,256,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,484,2,Gd,Fin,Gd,Attchd,1990,7.200424892944957,0,GasA,TA,1Story,1282,1,TA,Lvl,Gtl,8.99342737041261,CulDSac,3.9318256327243257,IR1,0,20,RL,54,BrkFace,None,0,7,Timber,58,5,7,Y,0,None,CompShg,Hip,Normal,12.100717685412471,WD,90,Pave,6,1309,AllPub,0,1990,1990,2006
6.947937068614969,0,0,None,3,1Fam,TA,Mn,532,144,LwQ,Rec,0,0,Gd,364,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,484,2,TA,Unf,TA,Detchd,1977,6.947937068614969,0,GasA,TA,1Story,1283,1,Gd,Lvl,Gtl,9.082620630373812,Inside,4.127134385045092,IR1,0,20,RL,0,None,None,0,9,CollgCr,0,7,5,Y,0,None,CompShg,Gable,Normal,11.921725007667265,WD,288,Pave,5,1040,AllPub,0,1977,2008,2009
6.816735880594968,912,0,None,4,Duplex,TA,Av,0,0,Unf,Unf,0,0,TA,912,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,WdShng,None,None,0,CBlock,2,Typ,0,0,None,None,None,None,1971,7.509335266016592,2,GasA,TA,2Story,1284,2,TA,Low,Gtl,9.148571345578551,Corner,4.553876891600541,Reg,0,90,RL,0,None,None,0,4,Mitchel,0,5,6,Y,0,None,CompShg,Mansard,Normal,11.842236406331555,WD,0,Pave,8,912,AllPub,128,1971,1971,2010
7.438383530044307,748,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,804,Y,Feedr,Norm,SBrkr,42,TA,TA,WdSdng,WdShng,None,Gd,1,PConc,2,Min2,336,1,TA,Unf,TA,Detchd,1969,7.803026643632217,0,GasA,Ex,1_5Fin,1285,1,Gd,Lvl,Gtl,9.173572647783969,Inside,3.9318256327243257,Reg,0,50,RL,0,None,None,0,3,SWISU,0,7,6,Y,0,None,CompShg,Gable,Normal,12.037659911047468,WD,116,Pave,10,804,AllPub,272,1919,1990,2010
6.716594773520978,587,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,780,Y,Norm,Norm,FuseF,0,Fa,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,280,1,TA,Unf,TA,Detchd,1939,7.253470382684528,0,GasA,Ex,1_5Fin,1286,1,TA,Lvl,Gtl,8.699681400989514,Inside,3.9318256327243257,Reg,0,50,RM,0,None,None,0,5,BrkSide,0,6,6,Y,0,None,CompShg,Gable,Normal,11.794345471549745,WD,0,Pave,6,780,AllPub,45,1939,1950,2009
7.192182058713246,0,0,None,3,1Fam,TA,No,569,81,ALQ,Rec,1,0,TA,678,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,1,Typ,528,2,TA,Unf,TA,Attchd,1963,7.192182058713246,1,GasA,TA,1Story,1287,1,TA,Lvl,Gtl,9.189218875354072,Inside,4.189654742026425,Reg,0,20,RL,451,BrkFace,None,0,6,NWAmes,26,5,6,Y,0,None,CompShg,Hip,Normal,11.870606902224587,WD,0,Pave,6,1328,AllPub,0,1963,1963,2010
7.367077059881012,0,0,None,4,1Fam,TA,Av,812,0,Rec,Unf,0,1,TA,812,Y,Norm,Norm,SBrkr,0,Gd,TA,WdSdng,WdSdng,None,None,0,CBlock,2,Typ,390,2,TA,Unf,TA,Attchd,1964,7.367077059881012,0,GasA,Fa,1Story,1288,1,TA,Low,Mod,10.505094936455558,Inside,4.276666119016055,IR1,0,20,RL,621,BrkCmn,None,0,6,ClearCr,198,5,5,N,0,None,CompShg,Gable,Normal,12.154784614286667,WD,0,Pave,7,1624,AllPub,168,1964,1964,2006
7.414572881350589,0,0,None,2,TwnhsE,TA,No,1158,0,GLQ,Unf,1,0,Gd,343,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,Ex,1,PConc,2,Typ,499,2,TA,Fin,TA,Attchd,2000,7.414572881350589,0,GasA,Ex,1Story,1289,1,Ex,Lvl,Gtl,8.642062173462106,Inside,3.713572066704308,IR1,0,120,RL,0,None,None,0,10,StoneBr,59,5,8,Y,0,None,CompShg,Gable,Normal,12.535379989788607,WD,0,Pave,5,1501,AllPub,212,2000,2000,2009
7.02197642307216,850,0,None,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,1085,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,753,3,TA,Fin,TA,BuiltIn,2006,7.58629630715272,1,GasA,Ex,2Story,1290,1,Ex,Lvl,Gtl,9.311632623458054,Inside,4.465908118654584,IR1,0,60,RL,788,Stone,None,0,10,NridgHt,74,5,8,Y,0,None,CompShg,Gable,Partial,12.546113507028412,New,0,Pave,8,1085,AllPub,177,2006,2006,2006
7.050122520269059,0,0,None,3,1Fam,TA,Av,1014,0,GLQ,Unf,1,0,TA,138,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,HdBoard,None,Gd,1,PConc,1,Typ,484,2,TA,RFn,TA,Attchd,1964,7.050122520269059,0,GasA,TA,SLvl,1291,1,TA,Lvl,Gtl,9.554851637414007,Corner,4.532599493153256,IR1,0,80,RL,86,BrkFace,None,0,4,NAmes,0,7,5,Y,0,None,CompShg,Hip,Normal,12.103491596905931,WD,0,Pave,6,1152,AllPub,227,1964,1964,2010
6.447305862541213,672,0,None,3,Twnhs,TA,No,231,0,ALQ,Unf,0,0,TA,399,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,None,None,0,CBlock,2,Typ,264,1,TA,Unf,TA,Detchd,1972,7.172424577124845,1,GasA,TA,2Story,1292,1,TA,Lvl,Gtl,7.427144133408616,Inside,3.091042453358316,Reg,0,160,RM,268,BrkFace,None,0,2,BrDale,0,7,5,Y,0,None,CompShg,Gable,Normal,11.691080018519527,WD,0,Pave,6,630,AllPub,185,1972,1972,2009
7.229113877793302,994,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,994,N,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,None,0,Stone,2,Min2,432,1,TA,RFn,TA,Attchd,1985,7.771910256435763,0,GasA,TA,2Story,1293,2,TA,Lvl,Gtl,8.79497643168877,Corner,4.110873864173311,Reg,0,70,RM,0,None,None,0,12,OldTown,287,4,5,Y,0,None,CompShg,Gable,Normal,11.58525542883217,WD,0,Pave,11,994,AllPub,0,1892,1965,2009
6.725033642166843,832,0,None,4,1Fam,TA,No,194,0,GLQ,Unf,0,0,Gd,638,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,PConc,2,Typ,528,2,TA,RFn,TA,Attchd,1976,7.417580402414544,1,GasA,TA,2Story,1294,1,TA,Lvl,Gtl,9.224341891611996,Inside,4.3694478524670215,Reg,0,60,RL,0,None,None,0,3,NWAmes,28,5,7,Y,0,None,CompShg,Gable,Normal,12.000897933306716,WD,259,Pave,8,832,AllPub,0,1976,1976,2006
6.762729506931879,0,0,None,2,1Fam,TA,No,167,0,Rec,Unf,1,0,TA,697,Y,Norm,Norm,SBrkr,0,TA,TA,WdShing,Plywood,None,None,0,CBlock,1,Typ,572,2,TA,Unf,TA,Detchd,1957,6.762729506931879,0,GasA,TA,1Story,1295,1,TA,Lvl,Gtl,9.00859131751613,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,4,Edwards,0,7,5,N,0,None,CompShg,Hip,Normal,11.652696102959753,WD,0,Pave,5,864,AllPub,0,1955,1990,2006
6.959398512133975,0,0,None,3,1Fam,TA,Av,1016,0,BLQ,Unf,1,0,TA,36,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,288,1,TA,RFn,TA,Attchd,1968,6.959398512133975,1,GasA,Gd,1Story,1296,1,TA,Lvl,Gtl,9.036106025364846,Inside,4.2626798770413155,Reg,0,20,RL,168,BrkFace,None,0,11,NAmes,0,5,5,Y,0,None,CompShg,Hip,Normal,11.83863282480007,WD,0,Pave,5,1052,AllPub,356,1968,1968,2006
7.029087564149662,0,0,None,3,1Fam,TA,Mn,776,0,ALQ,Unf,1,0,TA,344,Y,Norm,Norm,SBrkr,123,Gd,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,2,Typ,525,2,TA,RFn,TA,Attchd,1963,7.029087564149662,0,GasA,Gd,1Story,1297,1,TA,Lvl,Gtl,9.071193240566025,Inside,4.394449154672439,Reg,0,20,RL,148,BrkFace,None,0,12,NAmes,20,6,5,Y,0,None,CompShg,Hip,Normal,11.951186847493476,WD,0,Pave,6,1120,AllPub,192,1963,1963,2008
6.9782137426306985,0,0,None,2,TwnhsE,TA,Gd,547,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,525,2,TA,Fin,TA,Basment,2005,6.9782137426306985,0,GasA,Gd,SFoyer,1298,1,TA,Lvl,Gtl,8.209580483475577,Inside,3.58351893845611,Reg,0,180,RM,82,BrkFace,None,0,6,Edwards,44,5,6,Y,0,None,CompShg,Gable,Partial,11.849404844423074,New,0,Pave,5,547,AllPub,0,2005,2006,2006
8.453827315794417,950,0,None,3,1Fam,TA,Gd,5644,0,GLQ,Unf,2,0,Ex,466,Y,Feedr,Norm,SBrkr,0,TA,Ex,Stucco,Stucco,None,Gd,3,PConc,2,Typ,1418,2,TA,Fin,TA,Attchd,2008,8.63817111796914,1,GasA,Ex,2Story,1299,1,Ex,Bnk,Gtl,11.064886829303003,Corner,5.749392985908253,IR3,0,60,RL,796,Stone,None,0,1,Edwards,292,5,10,Y,480,Gd,ClyTile,Hip,Partial,11.982935344196433,New,0,Pave,12,6110,AllPub,214,2008,2008,2008
7.1284959456800365,0,0,None,3,1Fam,TA,No,340,906,LwQ,Rec,1,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,GdPrv,None,0,CBlock,1,Typ,305,1,TA,RFn,TA,Attchd,1959,7.1284959456800365,1,GasA,Ex,1Story,1300,1,Gd,Lvl,Gtl,8.922791623969637,Inside,4.330733340286331,Reg,0,20,RL,0,None,None,0,5,NAmes,0,7,5,Y,0,None,CompShg,Hip,Normal,11.944714374881176,WD,0,Pave,6,1246,AllPub,218,1959,1994,2010
6.913737350659685,978,0,None,3,1Fam,TA,No,694,0,GLQ,Unf,0,0,Gd,284,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,490,2,TA,Fin,TA,Attchd,1999,7.592870287844818,1,GasA,Ex,2Story,1301,1,Gd,Lvl,Gtl,9.283869605264298,CulDSac,3.9318256327243257,IR1,0,60,RL,344,None,None,0,5,Gilbert,0,5,7,Y,0,None,CompShg,Gable,Normal,12.323860125621126,WD,0,Pave,9,978,AllPub,0,1999,1999,2009
6.625392368007956,741,0,None,3,1Fam,TA,No,547,0,BLQ,Unf,0,0,TA,224,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,Gd,2,CBlock,1,Typ,213,1,TA,Unf,TA,Attchd,1942,7.3098814858247865,0,GasA,Fa,2Story,1302,1,Gd,Bnk,Gtl,8.922791623969637,Inside,4.276666119016055,IR1,0,70,RL,0,None,None,0,11,Crawfor,0,7,6,P,0,None,CompShg,Gable,Normal,12.086731521684555,WD,224,Pave,7,771,AllPub,0,1942,1950,2009
7.093404625868766,1323,0,None,4,1Fam,TA,No,740,0,GLQ,Unf,1,0,Gd,425,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,844,3,TA,RFn,TA,Attchd,1994,7.834788107388194,1,GasA,Ex,2Story,1303,1,Gd,Lvl,Gtl,9.222367752188902,Inside,4.532599493153256,Reg,0,60,RL,391,BrkFace,None,0,12,NoRidge,78,5,8,Y,0,None,CompShg,Hip,Normal,12.577639650232573,WD,0,Pave,8,1165,AllPub,309,1994,1994,2006
7.388327859577107,0,0,None,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1616,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,834,3,TA,RFn,TA,Attchd,2005,7.388327859577107,0,GasA,Ex,1Story,1304,1,Gd,Lvl,Gtl,9.069813136839207,Inside,4.30406509320417,Reg,0,20,RL,228,BrkFace,None,0,4,Somerst,59,5,7,Y,0,None,CompShg,Gable,Normal,12.354496960983985,WD,0,Pave,7,1616,AllPub,208,2005,2005,2006
6.884486652042782,732,0,None,3,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,976,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Maj1,380,2,TA,Unf,TA,Detchd,2004,7.443663683115591,0,GasA,Ex,2Story,1305,1,Gd,Lvl,Gtl,8.120886021092838,Inside,3.4965075614664802,Reg,0,160,RM,117,Stone,None,0,4,Edwards,40,5,7,Y,0,None,CompShg,Gable,Normal,11.775297421715827,WD,0,Pave,7,976,AllPub,0,2004,2004,2006
7.410347097821024,0,0,None,2,1Fam,TA,No,1572,0,GLQ,Unf,1,0,Ex,80,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Ex,2,PConc,2,Typ,840,2,TA,Fin,TA,Attchd,2006,7.410347097821024,0,GasA,Ex,1Story,1306,1,Ex,Lvl,Gtl,9.486000469200638,Corner,4.6913478822291435,IR1,0,20,RL,300,Stone,None,0,11,NridgHt,102,5,9,Y,0,None,CompShg,Hip,Normal,12.691583538230217,WD,0,Pave,6,1652,AllPub,404,2006,2007,2009
7.221835825288449,0,0,None,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,1368,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,474,2,TA,RFn,TA,Attchd,2005,7.221835825288449,0,GasA,Ex,1Story,1307,1,Gd,Lvl,Gtl,8.847359875474174,Inside,3.8918202981106265,IR1,0,120,RL,94,Stone,None,0,9,NridgHt,35,5,7,Y,0,None,CompShg,Gable,Partial,12.218500103788143,New,0,Pave,6,1368,AllPub,132,2005,2006,2006
6.898714534329988,0,0,None,3,1Fam,Gd,No,746,0,ALQ,Unf,1,0,Gd,244,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,480,2,TA,Unf,TA,Detchd,2000,6.898714534329988,0,GasA,Ex,1Story,1308,1,TA,Lvl,Gtl,8.996280439395015,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,5,CollgCr,64,5,5,Y,0,None,CompShg,Gable,Normal,11.835016210489899,WD,0,Pave,5,990,AllPub,0,1994,1995,2009
7.023758954738443,0,0,None,2,1Fam,TA,No,144,608,GLQ,ALQ,1,0,TA,172,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdWo,None,0,CBlock,1,Typ,528,2,TA,Unf,TA,Attchd,1948,7.023758954738443,0,GasA,Ex,1Story,1309,1,Gd,Lvl,Gtl,9.392745258631441,Inside,4.61512051684126,Reg,0,20,RM,0,None,None,0,5,OldTown,36,7,5,Y,0,None,CompShg,Gable,Normal,11.898194668458823,WD,0,Pave,6,924,AllPub,0,1948,2005,2008
7.166265974133638,0,0,None,3,1Fam,TA,No,1200,0,GLQ,Unf,1,0,Gd,78,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,2,Typ,496,2,TA,RFn,TA,Attchd,1991,7.166265974133638,0,GasA,Gd,1Story,1310,1,Gd,Lvl,Gtl,8.875426919818963,Inside,4.189654742026425,Reg,0,20,RL,88,BrkFace,None,0,6,SawyerW,51,5,6,Y,0,None,CompShg,Gable,Normal,12.09626335986454,WD,0,Pave,6,1278,AllPub,112,1991,1991,2008
7.551186867296149,0,0,None,3,1Fam,TA,Av,1406,0,GLQ,Unf,1,0,Gd,496,Y,PosA,Norm,SBrkr,162,Gd,Gd,BrkFace,HdBoard,None,TA,2,PConc,2,Typ,567,2,TA,Fin,TA,Attchd,1959,7.551186867296149,0,GasA,TA,1Story,1311,1,Ex,Lvl,Gtl,9.770013301136158,Inside,4.61512051684126,Reg,0,20,RL,0,None,None,0,5,Crawfor,207,8,7,Y,0,None,CompShg,Gable,Normal,12.721888795877375,WD,0,Pave,7,1902,AllPub,0,1959,2002,2010
7.150701457592526,0,0,None,3,1Fam,TA,No,925,0,GLQ,Unf,1,0,Gd,349,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,508,2,TA,RFn,TA,Attchd,2005,7.150701457592526,0,GasA,Ex,1Story,1312,1,Gd,Lvl,Gtl,9.08421009483197,Inside,4.23410650459726,Reg,0,20,RL,80,BrkFace,None,0,1,CollgCr,98,5,7,Y,0,None,CompShg,Gable,Partial,12.220966184120165,New,0,Pave,6,1274,AllPub,264,2005,2007,2007
7.282073658093465,1357,0,None,4,1Fam,TA,No,482,0,GLQ,Unf,0,0,Ex,971,Y,Norm,Norm,SBrkr,0,TA,Gd,WdSdng,WdSdng,None,Ex,1,PConc,2,Typ,750,2,Gd,RFn,Gd,Attchd,1990,7.941295570906532,1,GasA,Ex,2Story,1313,1,Gd,Lvl,Gtl,9.166701914946353,Inside,4.276666119016055,IR1,0,60,RL,336,BrkFace,None,0,6,NoRidge,0,5,8,Y,0,None,CompShg,Gable,Normal,12.618185607609803,WD,0,Pave,9,1453,AllPub,500,1990,1990,2007
7.260522598089852,1177,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1393,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,779,3,TA,Fin,TA,BuiltIn,1999,7.8632667240095735,1,GasA,Ex,2Story,1314,1,Gd,Lvl,Gtl,9.6006918422743,Corner,4.6913478822291435,IR1,0,60,RL,165,BrkFace,None,0,5,NoRidge,30,5,9,Y,0,None,CompShg,Gable,Normal,12.716405147731708,WD,0,Pave,10,1393,AllPub,668,1999,1999,2010
6.855408798609928,0,0,None,3,1Fam,TA,No,732,0,Rec,Unf,1,0,TA,216,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,TA,1,CBlock,1,Typ,280,1,TA,Unf,TA,Detchd,1956,6.855408798609928,0,GasA,Ex,1Story,1315,1,TA,Lvl,Gtl,9.010791269515602,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,10,Edwards,36,6,4,Y,0,None,CompShg,Hip,Normal,11.686887175419702,WD,0,Pave,5,948,AllPub,0,1954,1954,2007
6.996681488176539,1020,0,None,4,1Fam,TA,Mn,500,276,ALQ,LwQ,0,0,Fa,176,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,2,Typ,576,2,TA,Unf,TA,Attchd,1969,7.655864017616056,1,GasA,TA,2Story,1316,1,TA,Lvl,Gtl,9.312535884290853,Inside,4.454347296253507,Reg,0,60,RL,0,None,None,0,6,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,12.239995696974733,WD,0,Pave,9,952,AllPub,280,1969,1969,2008
7.396948602621014,0,0,None,3,1Fam,TA,Gd,0,0,Unf,Unf,1,0,Ex,1622,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,860,3,TA,RFn,TA,Attchd,2008,7.396948602621014,0,GasA,Ex,1Story,1317,1,Ex,Lvl,Gtl,9.232786560806012,Inside,4.127134385045092,IR1,0,20,RL,270,Stone,None,0,1,CollgCr,42,5,8,Y,0,None,CompShg,Gable,Normal,12.596403811053621,WD,0,Pave,8,1622,AllPub,172,2008,2008,2009
7.210079628170788,0,0,Pave,2,TwnhsE,Gd,No,0,0,Unf,Unf,0,0,Ex,1352,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,466,2,TA,RFn,TA,Attchd,2006,7.210079628170788,0,GasA,Ex,1Story,1318,1,Gd,Lvl,Gtl,8.350193650720067,Corner,3.871201010907891,Reg,0,120,FV,0,None,None,0,4,Somerst,241,5,7,Y,0,None,CompShg,Gable,Partial,12.249615734512616,New,0,Pave,5,1352,AllPub,0,2006,2007,2007
7.488852955733459,0,0,None,3,1Fam,TA,Gd,0,0,Unf,Unf,0,0,Gd,1753,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,748,3,TA,RFn,TA,Attchd,2001,7.488852955733459,0,GasA,Ex,1Story,1319,1,Gd,Lvl,Gtl,9.601165503344832,CulDSac,3.8918202981106265,IR2,0,20,RL,178,BrkFace,None,0,8,CollgCr,150,5,8,Y,0,None,CompShg,Hip,Normal,12.524530013005734,WD,0,Pave,7,1753,AllPub,198,2001,2002,2006
6.855408798609928,0,0,None,3,1Fam,TA,No,492,0,ALQ,Unf,0,0,TA,372,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,None,0,PConc,1,Typ,248,1,TA,Unf,TA,Attchd,1954,6.855408798609928,0,GasA,Ex,1Story,1320,1,TA,Bnk,Gtl,9.231710397712375,Inside,4.330733340286331,Reg,0,20,RL,132,BrkFace,None,0,2,Edwards,0,5,4,Y,0,None,CompShg,Hip,Normal,11.6172944892629,WD,0,Pave,5,864,AllPub,0,1954,1954,2007
7.2991214627108,0,0,None,3,1Fam,TA,No,189,661,ALQ,Rec,1,0,TA,628,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,None,Gd,2,CBlock,1,Typ,442,2,TA,RFn,TA,Attchd,1957,7.2991214627108,1,GasA,Gd,1Story,1321,1,TA,Lvl,Gtl,9.036106025364846,Inside,4.2626798770413155,Reg,0,20,RL,0,None,None,0,6,NAmes,0,3,6,Y,0,None,CompShg,Hip,Normal,11.960817678718287,WD,216,Pave,6,1478,AllPub,114,1957,1957,2009
6.580639137284949,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,0,N,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,287,1,Fa,Unf,TA,Detchd,1955,6.580639137284949,0,Floor,TA,1Story,1322,1,TA,Lvl,Gtl,8.799058378546453,Corner,4.532599493153256,IR1,0,20,RL,0,None,None,0,7,BrkSide,0,6,3,Y,0,None,CompShg,Hip,Normal,11.19135563385109,WD,0,Pave,4,0,AllPub,0,1949,1950,2008
6.967909201801884,862,0,None,3,1Fam,TA,No,674,0,GLQ,Unf,1,0,Gd,76,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,564,2,TA,RFn,TA,Attchd,1992,7.562161631225652,1,GasA,Ex,2Story,1323,1,Gd,Lvl,Gtl,9.228867676590067,Inside,4.68213122712422,IR1,0,60,RL,0,None,None,0,6,NoRidge,39,5,7,Y,0,None,CompShg,Gable,Normal,12.154784614286667,WD,0,Pave,8,750,AllPub,240,1992,1992,2010
6.5638555265321274,0,0,None,2,1Fam,TA,No,280,0,LwQ,Unf,0,0,TA,140,Y,Norm,Norm,SBrkr,0,TA,Fa,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,0,0,None,None,None,None,1940,6.5638555265321274,0,GasA,Gd,1Story,1324,1,Fa,HLS,Gtl,8.581294116822761,Inside,3.9318256327243257,Reg,0,30,RL,0,None,None,0,12,BrkSide,0,7,4,Y,0,None,CompShg,Hip,Normal,11.320565693461432,WD,0,Pave,5,420,AllPub,164,1940,1950,2009
